unique_id,current_job,data_career_switch,current_salary_usd,industry_1,programming_language_clean,satisfaction_salary,satisfaction_work_life_balance,satisfaction_coworkers,satisfaction_management,satisfaction_upward_mobility,satisfaction_learning,difficulty_getting_to_data,new_job_requirements,gender,age,country,ethnicity,min_salary,max_salary,avg_salary
62a39a95bc6861bf3177751d,Other (Please Specify):I work with data tools and can create simple dashboards but I am not a data scientist,No,41k-65k,Healthcare,Python,6,8,8,8,8,10,Neither easy nor difficult,Good Work/Life Balance,Female,35,Other (Please Specify):Bulgaria,White or Caucasian,41,65,73
62a39b315d257a28a30e2cae,Data Analyst,Yes,66k-85k,Other (Please Specify):Utilities,R,6,10,10,10,9,8,Easy,Remote Work,Male,28,United States,White or Caucasian,66,85,108
62a39b6cf408bae018ede929,Data Analyst,No,0-40k,Other (Please Specify):Audit Firm,Python,8,8,9,9,8,7,Neither easy nor difficult,Better Salary,Male,27,Other (Please Specify):Peru,Hispanic or Latino,0,40,20
62a39bd324a262602738d725,Data Analyst,Yes,0-40k,Other (Please Specify):Sports,Python,7,4,7,4,8,10,Easy,Good Work/Life Balance,Male,25,Other (Please Specify):Costa Rica ,Hispanic or Latino,0,40,20
62a39e03f408bae018eded39,Data Analyst,No,0-40k,Other (Please Specify):E-commerce,Python,6,6,10,8,6,8,Neither easy nor difficult,Better Salary,Male,25,Other (Please Specify):Poland,White or Caucasian,0,40,20
62a39e69d8c00e9f541a8358,Other (Please Specify):Marketing Data Specialist,No,41k-65k,Other (Please Specify):Sports/Marketing,R,5,5,5,5,5,5,Difficult,Good Work/Life Balance,Male,22,United States,White or Caucasian,41,65,73
62a3a0bcf8f756164585daf7,Data Analyst,Yes,41k-65k,Healthcare,Other:None,7,8,8,4,6,8,Neither easy nor difficult,Good Culture,Male,38,Other (Please Specify):Germany,White or Caucasian,41,65,73
62a3a1a62e54c9003e53dc35,Data Analyst,Yes,0-40k,Education,Python,0,0,5,0,0,0,Difficult,Good Culture,Male,27,Other (Please Specify):Kenya,Black or African American,0,40,20
62a3a231b4da29969c639b2c,Data Analyst,Yes,86k-105k,Other (Please Specify):Consulting,Other:NA,4,4,2,2,2,2,Easy,Remote Work,Female,34,Canada,Black or African American,86,105,138
62a3a3800f8c8599d5afd4db,Data Analyst,Yes,66k-85k,Other (Please Specify):Nonprofit,Python,9,10,10,9,8,10,Difficult,Better Salary,Female,31,United States,White or Caucasian,66,85,108
62a3a4fdbae91e4b8b83ab6f,Data Analyst,Yes,41k-65k,Tech,Python,4,9,8,8,6,10,Neither easy nor difficult,Better Salary,Female,33,Canada,Black or African American,41,65,73
62a3a7f50a77c1a77f668221,Student/Looking/None,Yes,0-40k,Tech,Python,2,5,5,5,5,5,Very Difficult,Remote Work,Male,23,United States,Asian or Asian American,0,40,20
62a3a90f24a262602738e800,Data Analyst,Yes,41k-65k,Healthcare,Other:Mainly use Excel,3,10,9,10,5,0,Neither easy nor difficult,Better Salary,Female,25,United States,Asian or Asian American,41,65,73
62a3a9dbd8c00e9f541a93eb,Data Analyst,Yes,0-40k,Tech,Python,4,4,4,5,2,1,Difficult,Better Salary,Male,29,Other (Please Specify):Iran,White or Caucasian,0,40,20
62a3aaa3cec54911e9cb1724,Other (Please Specify):Analytics Engineer,Yes,41k-65k,Healthcare,R,5,7,9,8,8,8,Neither easy nor difficult,Better Salary,Female,29,United States,Black or African American,41,65,73
62a3ab320f8c8599d5afdfa8,Data Analyst,Yes,0-40k,Tech,R,3,4,4,4,4,2,Easy,Better Salary,Male,31,India,Asian or Asian American,0,40,20
62a3abacd8c00e9f541a96eb,Student/Looking/None,No,0-40k,Real Estate,R,0,5,0,0,0,0,Very Difficult,Remote Work,Male,34,Other (Please Specify):South Africa ,Black or African American,0,40,20
62a3ac4bf8f756164585ea83,Data Analyst,Yes,0-40k,Tech,Python,3,2,4,3,7,8,Easy,Good Work/Life Balance,Male,26,Other (Please Specify):Bangladesh ,Other (Please Specify):Bangladeshi,0,40,20
62a3ad35cec54911e9cb1b5c,Other (Please Specify):Jr. Data Scientist,No,86k-105k,Healthcare,Python,4,6,5,6,6,4,Neither easy nor difficult,Remote Work,Female,26,United States,White or Caucasian,86,105,138
62a3ae69bc6861bf3177900d,Other (Please Specify):Continuous Quality Improvement Specialist,Yes,41k-65k,Other (Please Specify):Law Enforcement,Other:DAX,3,6,9,6,5,10,Difficult,Other (Please Specify):Mentorship from leading Data Analyst,Male,27,United States,Black or African American,41,65,73
62a3af26cec54911e9cb1f3a,Data Analyst,Yes,66k-85k,Other (Please Specify):last mile delivery logistics,Python,8,5,9,6,6,10,Neither easy nor difficult,Remote Work,Male,26,United States,White or Caucasian,66,85,108
62a3af66f8f756164585eeb8,Student/Looking/None,Yes,0-40k,Tech,Python,4,5,4,4,3,4,Very Difficult,Better Salary,Female,26,United States,Asian or Asian American,0,40,20
62a3b135b4da29969c63b1ed,Data Analyst,Yes,41k-65k,Finance,R,2,5,5,5,4,5,Easy,Better Salary,Male,24,United States,White or Caucasian,41,65,73
62a3b255d8c00e9f541a9fd5,Data Analyst,Yes,86k-105k,Retail,Python,4,6,3,4,4,2,Easy,Better Salary,Female,28,Other (Please Specify):Ire,Other (Please Specify):Indian,86,105,138
62a3b314f408bae018ee0938,Data Analyst,Yes,106k-125k,Manufacturing,R,8,8,10,9,7,5,Easy,Better Salary,Male,29,United States,White or Caucasian,106,125,168
62a3b3f6bc6861bf3177973b,Data Analyst,Yes,66k-85k,Finance,Python,3,2,1,1,0,2,Very Difficult,Better Salary,Female,26,United States,Asian or Asian American,66,85,108
62a3ba4dbc6861bf31779f24,Data Analyst,Yes,41k-65k,Other (Please Specify):Arrosp,Python,3,5,3,3,1,1,Neither easy nor difficult,Better Salary,Male,28,United Kingdom,White or Caucasian,41,65,73
62a3baa624a262602738ff27,Data Analyst,No,0-40k,Finance,Python,6,8,7,6,2,4,Easy,Other (Please Specify):Intresting work,Male,25,Other (Please Specify):France,White or Caucasian,0,40,20
62a3bc00d8c00e9f541aad66,Data Analyst,Yes,66k-85k,Finance,R,5,7,7,3,7,9,Difficult,Better Salary,Female,26,United States,Asian or Asian American,66,85,108
62a3bf1b0a77c1a77f66a347,Data Engineer,Yes,125k-150k,Healthcare,Python,6,3,9,5,8,8,Neither easy nor difficult,Remote Work,Female,38,United States,White or Caucasian,125,150,200
62a3c021f8f756164586043f,Other (Please Specify),Yes,0-40k,Other (Please Specify):Demography and Social Statistics ,SQL,0,3,3,3,4,4,Neither easy nor difficult,Better Salary,Female,20,Other (Please Specify):Nigeria ,Black or African American,0,40,20
62a3c1b1bc6861bf3177aa8c,Data Analyst,No,66k-85k,Education,SQL,4,6,7,7,2,2,Neither easy nor difficult,Remote Work,Female,45,United States,Black or African American,66,85,108
62a3c30324a26260273909b9,Data Analyst,No,86k-105k,Other (Please Specify):Marketing ,Python,5,3,5,6,6,4,Difficult,Good Work/Life Balance,Male,27,Canada,Other (Please Specify):Pakistani,86,105,138
62a3c476bc6861bf3177ad9d,Data Analyst,Yes,41k-65k,Other (Please Specify):Consulti,Python,3,7,7,7,7,6,Difficult,Good Culture,Male,28,Canada,Asian or Asian American,41,65,73
62a3c5f2cec54911e9cb3d9b,Student/Looking/None,Yes,0-40k,Other (Please Specify):i`m currently student,R,2,10,10,10,10,3,Neither easy nor difficult,Remote Work,Female,29,Other (Please Specify):Germany,Other (Please Specify):Russian,0,40,20
62a3c7f1bc6861bf3177b06e,Other (Please Specify):PMO,No,41k-65k,Tech,C/C++,7,7,7,7,7,7,Neither easy nor difficult,Better Salary,Female,43,Other (Please Specify):Singapore,Asian or Asian American,41,65,73
62a3c8652e54c9003e54103e,Data Analyst,Yes,0-40k,Finance,Python,0,5,9,9,0,10,Neither easy nor difficult,Remote Work,Male,26,Other (Please Specify):Antigua ,Black or African American,0,40,20
62a3ca44bae91e4b8b83dcd4,Student/Looking/None,No,41k-65k,Tech,SQL,7,8,7,7,8,7,Neither easy nor difficult,"Other (Please Specify):Mix of better salary, good work/life balance, remote work and good culture",Female,47,United States,Black or African American,41,65,73
62a3cafff8d5efcc22f8b5cb,Student/Looking/None,Yes,0-40k,Finance,Python,0,0,0,8,10,10,Easy,Remote Work,Male,23,Other (Please Specify):Nigeria ,Black or African American,0,40,20
62a3cbfef8d5efcc22f8b6f1,Data Analyst,Yes,0-40k,Tech,Python,0,1,1,1,1,2,Very Difficult,Better Salary,Male,25,Other (Please Specify):Egypt,Other (Please Specify):Egyp,0,40,20
62a3cde8f8f7561645861366,Other (Please Specify):System Administrator,No,0-40k,Finance,Python,6,6,3,7,2,4,Very Difficult,Other (Please Specify):Learning opportunity,Male,32,Other (Please Specify):Poland,White or Caucasian,0,40,20
62a3cfed0f8c8599d5b00b12,Data Analyst,Yes,0-40k,Finance,Python,1,10,10,5,3,1,Neither easy nor difficult,Better Salary,Female,25,United States,White or Caucasian,0,40,20
62a3d21ef3072dd8926314d1,Data Analyst,No,0-40k,Finance,Python,1,2,10,1,2,8,Difficult,Remote Work,Female,29,Other (Please Specify):Venezuela,Hispanic or Latino,0,40,20
62a3d37c0a77c1a77f66bc0e,Data Analyst,No,41k-65k,Healthcare,SQL,3,7,5,5,3,3,Neither easy nor difficult,Better Salary,Female,33,United States,Asian or Asian American,41,65,73
62a3d8dbf8f7561645861f9d,Data Analyst,No,106k-125k,Education,Python,6,10,10,10,7,6,Easy,Other (Please Specify):Learning New Things,Male,36,United States,Asian or Asian American,106,125,168
62a3d9697dc029e2d66cf087,Data Analyst,Yes,41k-65k,Healthcare,Python,4,10,9,3,0,10,Difficult,Good Work/Life Balance,Male,25,United States,White or Caucasian,41,65,73
62a3dac9f3072dd892631e12,Data Scientist,No,150k-225k,Other (Please Specify),Python,8,7,8,7,7,8,Neither easy nor difficult,Good Work/Life Balance,Male,38,United States,White or Caucasian,150,225,262
62a3dc3ab4da29969c63e3d7,Data Analyst,Yes,66k-85k,Other (Please Specify):Oil and gas,R,3,2,6,6,5,4,Difficult,Good Work/Life Balance,Male,30,United States,Other (Please Specify):Half black and half white,66,85,108
62a3e2abf8f75616458628d1,Data Analyst,Yes,41k-65k,Tech,Python,3,5,6,6,6,7,Difficult,Good Culture,Male,35,United States,Black or African American,41,65,73
62a3e32bd8c00e9f541ad5f0,Other (Please Specify):Teacher,No,41k-65k,Education,SQL,0,1,10,5,0,0,Difficult,Better Salary,Female,42,United States,White or Caucasian,41,65,73
62a3ecf7bc6861bf3177d5c2,Data Analyst,Yes,66k-85k,Healthcare,Python,3,5,4,6,4,6,Easy,Remote Work,Male,30,United States,White or Caucasian,66,85,108
62a3eea9bae91e4b8b8401a4,Student/Looking/None,Yes,0-40k,Other (Please Specify):None,Python,0,0,0,0,0,4,Very Difficult,Better Salary,Female,25,Other (Please Specify):Nigeria,Black or African American,0,40,20
62a3f39df8d5efcc22f8ddc2,Data Analyst,No,86k-105k,Healthcare,Python,5,9,5,2,5,1,Difficult,Good Culture,Female,28,United States,Asian or Asian American,86,105,138
62a3f6a25d257a28a30e9d02,Data Analyst,Yes,0-40k,Manufacturing,Python,5,10,8,5,7,10,Very Difficult,Other (Please Specify):Salary and expo,Male,28,Canada,Asian or Asian American,0,40,20
62a3f6d9bae91e4b8b8408ca,Student/Looking/None,No,0-40k,Other (Please Specify):Student,SQL,0,0,0,0,0,0,Neither easy nor difficult,Better Salary,Male,20,Other (Please Specify):Malaysia,Asian or Asian American,0,40,20
62a3fc7c7dc029e2d66d10e8,Data Analyst,Yes,106k-125k,Construction,Other:VBA,7,8,7,7,10,10,Easy,Good Culture,Male,33,United States,Hispanic or Latino,106,125,168
62a3fe0d5d257a28a30ea3c8,Data Analyst,No,66k-85k,Tech,Python,8,6,7,7,8,8,Easy,Better Salary,Male,23,United States,White or Caucasian,66,85,108
62a3fea50a77c1a77f66e41b,Data Analyst,Yes,0-40k,Healthcare,R,4,5,7,7,5,7,Neither easy nor difficult,Better Salary,Female,35,Other (Please Specify):Brazik,Hispanic or Latino,0,40,20
62a40276bc6861bf3177e6fd,Student/Looking/None,Yes,0-40k,Automotive,Python,2,2,3,3,2,3,Difficult,Good Work/Life Balance,Male,22,India,Asian or Asian American,0,40,20
62a403bbf8d5efcc22f8eb18,Data Analyst,Yes,0-40k,Tech,Python,5,10,5,6,6,8,Very Difficult,Better Salary,Male,33,India,Asian or Asian American,0,40,20
62a403d30f8c8599d5b03d65,Data Engineer,No,0-40k,Real Estate,Python,1,7,7,7,1,2,Very Easy,Better Salary,Male,22,United States,White or Caucasian,0,40,20
62a4044acf25554317312a81,Data Analyst,Yes,86k-105k,Other (Please Specify):Distribution,R,7,8,8,7,5,9,Neither easy nor difficult,Remote Work,Male,35,United States,White or Caucasian,86,105,138
62a4061bf408bae018ee5deb,Data Analyst,Yes,66k-85k,Agriculture,SQL,8,5,6,4,4,8,Easy,Good Work/Life Balance,Female,37,United States,White or Caucasian,66,85,108
62a40726575fa3a5ae89d990,Student/Looking/None,Yes,0-40k,Finance,Python,4,0,0,0,0,0,Very Easy,Better Salary,Male,22,United States,Other (Please Specify):7,0,40,20
62a4098124a2626027394ddc,Data Analyst,Yes,66k-85k,Healthcare,Python,10,10,10,7,10,10,Neither easy nor difficult,Better Salary,Male,36,United States,White or Caucasian,66,85,108
62a40c99575fa3a5ae89de4b,Data Scientist,Yes,86k-105k,Other (Please Specify):Fmcg,Python,6,5,8,8,7,9,Easy,Good Work/Life Balance,Male,26,India,Hispanic or Latino,86,105,138
62a40d86d8c00e9f541afb5e,Data Analyst,Yes,0-40k,Other (Please Specify):Market research,R,3,2,6,5,5,6,Neither easy nor difficult,Good Culture,Female,25,Other (Please Specify):South Korea,Asian or Asian American,0,40,20
62a40da3cf255543173132e2,Data Analyst,Yes,41k-65k,Other (Please Specify):NGO - Legislation ,R,4,6,6,5,5,6,Neither easy nor difficult,Remote Work,Female,34,United States,White or Caucasian,41,65,73
62a40dfa5d257a28a30eb110,Data Analyst,Yes,0-40k,Other (Please Specify):Culinary,Python,4,8,8,8,7,8,Difficult,Remote Work,Male,33,Other (Please Specify):Chile,Hispanic or Latino,0,40,20
62a410b5cec54911e9cb8262,Student/Looking/None,No,41k-65k,Retail,Python,0,4,0,1,4,2,Very Difficult,Good Work/Life Balance,Male,37,United States,White or Caucasian,41,65,73
62a41135bc6861bf3177f3d8,Data Analyst,No,66k-85k,Other (Please Specify):Marketing,Python,5,5,7,6,4,6,Very Easy,Better Salary,Female,54,United States,White or Caucasian,66,85,108
62a41795cec54911e9cb8854,Data Analyst,Yes,0-40k,Finance,Python,2,0,0,0,0,0,Very Easy,Better Salary,Male,26,India,Asian or Asian American,0,40,20
62a41964d8c00e9f541b061d,Data Analyst,No,41k-65k,Education,R,4,7,7,7,2,7,Neither easy nor difficult,Better Salary,Female,27,United States,Hispanic or Latino,41,65,73
62a41968f8d5efcc22f8fd44,Database Developer,Yes,0-40k,Telecommunication,SQL,2,3,6,6,3,5,Difficult,Better Salary,Male,24,United Kingdom,White or Caucasian,0,40,20
62a41e23bc6861bf3177fffb,Data Analyst,Yes,0-40k,Finance,Python,5,5,5,5,5,10,Neither easy nor difficult,Better Salary,Male,24,Other (Please Specify):Egypt,White or Caucasian,0,40,20
62a421cebc6861bf317803f5,Other (Please Specify):Consultant,Yes,0-40k,Other (Please Specify):Consulting,Python,3,4,5,3,2,3,Neither easy nor difficult,Better Salary,Male,27,Other (Please Specify):Panama,White or Caucasian,0,40,20
62a42243f8d5efcc22f90c55,Student/Looking/None,No,0-40k,Other (Please Specify):none,Python,0,0,0,0,0,0,Very Difficult,Remote Work,Male,25,Other (Please Specify):indonesia,Asian or Asian American,0,40,20
62a424ccd8c00e9f541b114e,Data Analyst,Yes,0-40k,Tech,Python,1,7,7,7,7,1,Difficult,Better Salary,Female,28,United Kingdom,Black or African American,0,40,20
62a42527b4da29969c6423f7,Other (Please Specify):Business Intelligence Developer,No,41k-65k,Education,Python,3,6,5,5,3,4,Easy,Remote Work,Male,21,United States,Asian or Asian American,41,65,73
62a425ec2e54c9003e5467bf,Data Analyst,Yes,86k-105k,Healthcare,Other,4,4,5,5,4,6,Difficult,Good Work/Life Balance,Female,28,United States,White or Caucasian,86,105,138
62a427190a77c1a77f67095c,Data Analyst,Yes,0-40k,Tech,Python,3,5,5,5,5,2,Neither easy nor difficult,Remote Work,Male,30,Other (Please Specify):Ghana,Black or African American,0,40,20
62a429f0f3072dd892636396,Data Analyst,No,0-40k,Education,Python,0,10,0,9,5,10,Easy,Remote Work,Male,24,Other (Please Specify):Angola,Black or African American,0,40,20
62a42d6ef8d5efcc22f9178a,Data Analyst,Yes,0-40k,Healthcare,Python,7,4,6,5,6,6,Difficult,Remote Work,Male,26,India,Other (Please Specify):Indian,0,40,20
62a436fd24a2626027397c93,Data Analyst,Yes,0-40k,Tech,Python,0,0,0,0,0,5,Neither easy nor difficult,Good Work/Life Balance,Female,19,Other (Please Specify):Bangladesh ,Asian or Asian American,0,40,20
62a43e86f408bae018ee913a,Student/Looking/None,No,0-40k,Other (Please Specify):Customer support ,Python,5,6,6,5,1,3,Neither easy nor difficult,Good Work/Life Balance,Female,92,India,Asian or Asian American,0,40,20
62a43ed4f8d5efcc22f92d0a,Data Analyst,Yes,0-40k,Healthcare,Python,1,8,5,1,7,8,Neither easy nor difficult,Remote Work,Male,28,Other (Please Specify):Nigeria,Black or African American,0,40,20
62a43f43f408bae018ee9281,Student/Looking/None,Yes,0-40k,Education,Python,0,1,2,2,1,1,Neither easy nor difficult,Better Salary,Female,24,India,Asian or Asian American,0,40,20
62a440ab575fa3a5ae8a1418,Other (Please Specify):Informatics Specialist,No,41k-65k,Healthcare,Python,7,10,10,10,5,10,Easy,Better Salary,Male,25,United States,Asian or Asian American,41,65,73
62a441e3575fa3a5ae8a1552,Data Analyst,Yes,41k-65k,Finance,Python,4,5,5,5,6,6,Neither easy nor difficult,Good Work/Life Balance,Male,42,United Kingdom,Black or African American,41,65,73
62a446faf8f7561645868c60,Data Analyst,Yes,0-40k,Tech,Python,2,3,3,3,3,3,Difficult,Better Salary,Male,21,India,Asian or Asian American,0,40,20
62a448832e54c9003e5491c5,Data Analyst,No,66k-85k,Healthcare,Python,7,8,9,7,7,6,Easy,Better Salary,Male,24,United States,White or Caucasian,66,85,108
62a44ae2f8f7561645869335,Data Analyst,Yes,41k-65k,Healthcare,Python,4,7,6,6,6,7,Neither easy nor difficult,Better Salary,Female,26,United States,White or Caucasian,41,65,73
62a44bc7bc6861bf31783829,Data Analyst,Yes,0-40k,Other (Please Specify):Cosmetics ,Python,2,8,8,9,8,10,Difficult,Better Salary,Male,30,United Kingdom,White or Caucasian,0,40,20
62a44ea3f408bae018eea62a,Data Engineer,Yes,86k-105k,Other (Please Specify):Digital Mar,SQL,6,10,10,10,10,10,Neither easy nor difficult,Good Culture,Male,27,United States,Black or African American,86,105,138
62a4514ff408bae018eea94d,Data Engineer,Yes,0-40k,Tech,Python,0,4,1,0,1,3,Easy,Better Salary,Male,28,India,Asian or Asian American,0,40,20
62a45a140a77c1a77f67469d,Data Analyst,No,66k-85k,Real Estate,SQL,6,8,7,7,5,6,Easy,Better Salary,Female,29,United Kingdom,White or Caucasian,66,85,108
62a45c8bf3072dd89263a493,Data Analyst,No,0-40k,Other (Please Specify):Home maker ,Python,0,0,0,0,0,0,Easy,Good Work/Life Balance,Female,26,India,Asian or Asian American,0,40,20
62a45f8c0f8c8599d5b09d40,Data Engineer,Yes,0-40k,Finance,Python,3,3,3,3,3,4,Neither easy nor difficult,Remote Work,Male,29,Other (Please Specify):Africa (Nigeria),Black or African American,0,40,20
62a4604d0a77c1a77f674e29,Other (Please Specify):Business Analys,No,66k-85k,Finance,Other:None,3,5,7,2,5,7,Easy,Remote Work,Male,60,United Kingdom,White or Caucasian,66,85,108
62a46a66f8d5efcc22f95a7a,Data Analyst,Yes,0-40k,Healthcare,Python,5,8,8,5,5,6,Neither easy nor difficult,Better Salary,Male,25,Other (Please Specify):Nigeria ,Black or African American,0,40,20
62a46ad7d8c00e9f541b664a,Other (Please Specify):Finance Analyst ,No,0-40k,Construction,R,0,0,1,3,2,1,Neither easy nor difficult,Good Work/Life Balance,Female,37,Other (Please Specify):Nigeria ,Other (Please Specify):African ,0,40,20
62a46dbecf25554317319e48,Data Analyst,Yes,66k-85k,Finance,Python,6,8,3,4,5,1,Neither easy nor difficult,Better Salary,Female,30,Canada,Asian or Asian American,66,85,108
62a475dcf408bae018eed15c,Data Analyst,Yes,0-40k,Healthcare,Python,0,1,2,1,0,3,Neither easy nor difficult,Better Salary,Female,27,Other (Please Specify):Nigeria ,Black or African American,0,40,20
62a477f0b4da29969c64892f,Data Scientist,Yes,225k+,Tech,R,5,6,5,5,6,6,Difficult,Other (Please Specify):In office work,Male,31,United States,White or Caucasian,225,0,225
62a47947cec54911e9cbf6b2,Student/Looking/None,No,0-40k,Other (Please Specify):I am student. ,R,10,10,10,10,10,10,Neither easy nor difficult,Good Work/Life Balance,Male,24,United Kingdom,Asian or Asian American,0,40,20
62a47c587dc029e2d66d9782,Data Analyst,No,0-40k,Finance,Other:MATLAB,0,6,6,6,5,6,Neither easy nor difficult,Better Salary,Female,20,United States,Black or African American,0,40,20
62a47e3ef3072dd89263c8c0,Other (Please Specify):Web Developer,No,0-40k,Tech,R,2,1,4,1,1,1,Easy,Good Work/Life Balance,Male,24,India,Asian or Asian American,0,40,20
62a47e812e54c9003e54d789,Student/Looking/None,Yes,0-40k,Manufacturing,R,3,6,7,6,4,4,Neither easy nor difficult,Good Work/Life Balance,Male,24,Other (Please Specify):Romania,White or Caucasian,0,40,20
62a47ea87dc029e2d66d9b60,Student/Looking/None,No,0-40k,"Other (Please Specify):Unemployed, trying to switch career",R,0,1,3,0,0,0,Neither easy nor difficult,Good Work/Life Balance,Male,41,Other (Please Specify):Spain,Hispanic or Latino,0,40,20
62a47f1e0a77c1a77f677174,Data Analyst,Yes,86k-105k,Tech,R,8,8,8,8,8,8,Difficult,Better Salary,Male,41,United States,White or Caucasian,86,105,138
62a48566b4da29969c64995a,Other (Please Specify):Manager ,No,150k-225k,Retail,Python,9,8,9,10,8,10,Neither easy nor difficult,Good Culture,Male,43,United States,White or Caucasian,150,225,262
62a48612d8c00e9f541b86b8,Data Analyst,No,66k-85k,Healthcare,Python,7,7,8,4,6,9,Easy,Remote Work,Female,38,United States,White or Caucasian,66,85,108
62a487167dc029e2d66da73e,Data Analyst,Yes,0-40k,Retail,Python,5,5,5,5,5,6,Neither easy nor difficult,Better Salary,Female,28,Other (Please Specify):Philippines,Asian or Asian American,0,40,20
62a488197dc029e2d66da8a1,Data Analyst,Yes,86k-105k,Healthcare,Python,10,8,6,10,7,5,Neither easy nor difficult,Good Culture,Female,31,Other (Please Specify):Germany,Hispanic or Latino,86,105,138
62a48c4c24a262602739e141,Data Analyst,Yes,86k-105k,Other (Please Specify):Government,Other:SAS,8,7,8,6,7,8,Difficult,Good Work/Life Balance,Female,28,United States,White or Caucasian,86,105,138
62a48cbdf408bae018eeeccf,Data Analyst,No,41k-65k,Healthcare,C/C++,7,8,9,9,4,9,Easy,Remote Work,Male,23,United States,Asian or Asian American,41,65,73
62a48d4df8d5efcc22f98308,Data Analyst,No,41k-65k,Other (Please Specify):Utilities ,Python,5,5,4,5,6,6,Neither easy nor difficult,Better Salary,Male,25,United Kingdom,Black or African American,41,65,73
62a48d562e54c9003e54ea2b,Other (Please Specify):Junior Software Engineer,No,0-40k,Tech,R,2,5,2,8,9,10,Difficult,Remote Work,Male,26,Other (Please Specify):Poland,White or Caucasian,0,40,20
62a48da6b4da29969c64a3a5,Data Scientist,Yes,125k-150k,Finance,Python,9,4,8,7,5,6,Difficult,Good Work/Life Balance,Male,35,United States,White or Caucasian,125,150,200
62a49012f408bae018eef16d,Data Analyst,Yes,106k-125k,Retail,R,8,9,9,7,8,8,Neither easy nor difficult,Remote Work,Male,30,Other (Please Specify):Denmark,White or Caucasian,106,125,168
62a491b3b4da29969c64a89e,Data Analyst,Yes,86k-105k,Tech,R,3,0,0,0,0,0,Neither easy nor difficult,Better Salary,Male,35,United Kingdom,White or Caucasian,86,105,138
62a4926ef408bae018eef4ee,Data Analyst,Yes,0-40k,Telecommunication,Python,0,8,5,5,2,2,Easy,Better Salary,Male,28,Other (Please Specify):Panama,Hispanic or Latino,0,40,20
62a495d724a262602739ee07,Student/Looking/None,No,0-40k,Tech,Python,0,2,3,3,2,3,Easy,Good Work/Life Balance,Female,24,Other (Please Specify):Nigeria,Black or African American,0,40,20
62a49b3cb4da29969c64b5dc,Data Analyst,Yes,41k-65k,Tech,Python,8,10,7,5,6,5,Neither easy nor difficult,Good Culture,Female,34,United States,White or Caucasian,41,65,73
62a49e087dc029e2d66dc57e,Data Analyst,Yes,41k-65k,Tech,Python,3,5,4,5,3,6,Neither easy nor difficult,Good Work/Life Balance,Female,31,Other (Please Specify):Germany,White or Caucasian,41,65,73
62a49e47b4da29969c64b9f9,Data Analyst,Yes,0-40k,Tech,Python,0,0,0,0,0,0,Difficult,Good Work/Life Balance,Male,30,United Kingdom,Asian or Asian American,0,40,20
62a49e5f24a262602739f9af,Data Engineer,Yes,86k-105k,Other (Please Specify):Logistics,JavaScript,4,4,1,6,1,5,Difficult,Better Salary,Male,40,United Kingdom,White or Caucasian,86,105,138
62a49fe7b4da29969c64bbe1,Data Analyst,No,41k-65k,Other (Please Specify):Consulting,R,4,10,10,10,8,6,Very Difficult,Better Salary,Male,26,United States,Hispanic or Latino,41,65,73
62a4a3d4f8d5efcc22f9a051,Data Analyst,No,125k-150k,Healthcare,R,9,9,6,6,6,7,Neither easy nor difficult,Good Culture,Male,25,United States,White or Caucasian,125,150,200
62a4a8cb0a77c1a77f67a405,Data Analyst,Yes,0-40k,Other (Please Specify):Maritime,SQL,0,5,8,4,8,4,Easy,Good Culture,Male,45,Other (Please Specify):Greece,White or Caucasian,0,40,20
62a4abb30f8c8599d5b0fc24,Data Analyst,No,41k-65k,Finance,R,7,9,8,6,6,9,Neither easy nor difficult,Good Culture,Male,26,United States,Black or African American,41,65,73
62a4afd87dc029e2d66ddb24,Data Scientist,No,0-40k,Finance,Python,7,7,8,6,6,4,Neither easy nor difficult,Good Work/Life Balance,Male,26,India,Other (Please Specify):Indian,0,40,20
62a4b085cec54911e9cc3afe,Other (Please Specify):Researchers ,Yes,0-40k,Finance,Python,3,2,4,2,2,3,Difficult,Better Salary,Male,23,India,Asian or Asian American,0,40,20
62a4b23f5d257a28a30f6b8c,Data Engineer,Yes,106k-125k,Tech,Python,4,4,4,4,5,6,Neither easy nor difficult,Good Work/Life Balance,Male,25,India,Asian or Asian American,106,125,168
62a4b29a5d257a28a30f6c63,Data Analyst,Yes,41k-65k,Healthcare,R,4,5,6,6,5,6,Neither easy nor difficult,Better Salary,Female,33,United States,White or Caucasian,41,65,73
62a4b2e5f8f75616458712af,Other (Please Specify):Senior Business Analyst,No,0-40k,Other (Please Specify):Ecommerce,SQL,6,3,3,6,6,4,Very Easy,Other (Please Specify):Learning new skills,Male,33,India,Asian or Asian American,0,40,20
62a4b6c30a77c1a77f67b54c,Data Analyst,Yes,86k-105k,Healthcare,R,7,8,7,8,3,4,Easy,Good Culture,Male,27,United States,White or Caucasian,86,105,138
62a4bf07b4da29969c64e4f8,Data Analyst,Yes,106k-125k,Tech,Python,9,9,9,8,8,9,Difficult,Remote Work,Female,28,United States,Hispanic or Latino,106,125,168
62a4bf3a0a77c1a77f67bef2,Data Analyst,Yes,66k-85k,Tech,Python,5,6,7,6,6,7,Very Easy,Better Salary,Male,32,United States,Hispanic or Latino,66,85,108
62a4c49a575fa3a5ae8aadf4,Data Analyst,Yes,0-40k,Tech,Python,2,6,3,6,6,7,Neither easy nor difficult,Better Salary,Male,35,India,Asian or Asian American,0,40,20
